id_pesanan,id_produk,tanggal_pesanan,kurir_pengiriman,kota,kecamatan,jenis_pengiriman,estimasi_waktu_sampai_hari,rating_produk,tanggal_pengiriman,ontime
239950,292,2023-04-26,POS Indonesia,Surakarta,Berbek,Reguler,5,4,2023-05-01,Ontime
447784,212,2023-02-04,JNE,Medan,Medan Selayang,Reguler,1,3,2023-02-05,Ontime
747721,236,2023-04-27,J&T Express,Tangerang,Larangan,Reguler,5,5,2023-05-02,Ontime
140823,173,2022-12-08,Ninja Xpress,Tangerang,Sindang Jaya,Next Day,4,4,2022-12-12,Ontime
23195,205,2022-11-24,Ninja Xpress,Pontianak,Pontianak Barat,Reguler,4,4,2022-11-28,Ontime
997112,143,2022-11-12,Ninja Xpress,Pekanbaru,Rumbai,Next Day,4,4,2022-11-16,Ontime
868452,188,2022-08-10,SiCepat,Batam,Sekupang,Express,5,4,2022-08-15,Ontime
336257,235,2022-07-03,J&T Express,Bekasi,Jatiasih,Same Day,3,1,2022-07-06,Ontime
640342,278,2023-04-07,POS Indonesia,Semarang,Banyumanik,Express,4,2,2023-04-11,Ontime
138905,176,2023-03-25,Ninja Xpress,Jakarta,Ciracas,Next Day,4,5,2023-03-29,Ontime
449994,278,2023-05-25,POS Indonesia,Yogyakarta,Tegalrejo,Same Day,4,2,2023-05-29,Ontime
66333,112,2022-12-17,J&T Express,Yogyakarta,Mantrijeron,Same Day,3,1,2022-12-20,Ontime
736941,131,2022-10-20,JNE,Bekasi,Bekasi Jaya,Next Day,3,1,2022-10-23,Ontime
884761,270,2022-09-19,JNE,Pontianak,Pontianak Kota,Next Day,5,2,2022-09-24,Ontime
11771,206,2022-06-26,JNE,Yogyakarta,Umbulharjo,Express,2,3,2022-06-28,Ontime
759947,216,2022-08-12,JNE,Batam,Nongsa,Express,1,1,2022-08-13,Ontime
887638,300,2022-10-30,SiCepat,Padang,Nanggalo,Same Day,5,3,2022-11-04,Ontime
202181,119,2022-06-29,POS Indonesia,Bandung,Rancasari,Express,2,3,2022-07-01,Ontime
816620,276,2022-09-08,SiCepat,Depok,Tapos,Express,2,1,2022-09-10,Ontime
123223,230,2022-10-23,JNE,Pontianak,Pontianak Barat,Reguler,3,3,2022-10-26,Ontime
520157,298,2022-09-01,SiCepat,Surabaya,Asemrowo,Same Day,5,5,2022-09-06,Ontime
838179,254,2022-07-29,JNE,Bogor,Bogor Selatan,Express,2,1,2022-07-31,Ontime
706194,237,2022-09-29,SiCepat,Denpasar,Benoa,Same Day,2,3,2022-10-01,Ontime
97632,284,2022-07-06,SiCepat,Makassar,Ujung Pandang,Next Day,3,3,2022-07-09,Ontime
234487,271,2023-01-14,Ninja Xpress,Pontianak,Pontianak Barat,Reguler,1,2,2023-01-15,Ontime
777323,164,2023-01-01,SiCepat,Bogor,Bogor Barat,Express,1,2,2023-01-02,Ontime
64572,272,2022-09-15,Ninja Xpress,Depok,Beji,Same Day,1,3,2022-09-16,Ontime
148647,156,2022-11-19,POS Indonesia,Surabaya,Genteng,Reguler,2,3,2022-11-21,Ontime
809882,147,2023-04-06,Ninja Xpress,Bandung,Panyileukan,Reguler,4,2,2023-04-10,Ontime
290939,125,2022-12-18,Ninja Xpress,Semarang,Semarang Barat,Same Day,3,2,2022-12-21,Ontime
285867,220,2022-12-02,J&T Express,Pekanbaru,Tampan,Same Day,4,3,2022-12-06,Ontime
524925,134,2022-06-18,POS Indonesia,Semarang,Tembalang,Express,1,4,2022-06-19,Ontime
141754,200,2023-04-29,Ninja Xpress,Tangerang,Kosambi,Same Day,2,1,2023-05-01,Ontime
794352,114,2023-04-02,Ninja Xpress,Makassar,Makassar Selatan,Same Day,3,3,2023-04-05,Ontime
493014,228,2022-06-08,JNE,Batam,Galang,Same Day,1,4,2022-06-09,Ontime
514371,188,2022-11-21,Ninja Xpress,Jakarta,Setiabudi,Express,1,1,2022-11-22,Ontime
612837,213,2022-07-06,SiCepat,Tangerang,Sepatan,Express,4,1,2022-07-10,Ontime
748715,232,2023-02-05,POS Indonesia,Bandar Lampung,Tanjung Karang Barat,Same Day,1,2,2023-02-06,Ontime
353592,120,2023-05-04,Ninja Xpress,Batam,Belakang Padang,Next Day,4,4,2023-05-08,Ontime
608781,269,2023-04-13,POS Indonesia,Batam,Galang,Same Day,2,5,2023-04-15,Ontime
944268,188,2023-01-07,Ninja Xpress,Palembang,Kalidoni,Next Day,5,5,2023-01-12,Ontime
614062,186,2022-06-07,SiCepat,Pontianak,Pontianak Tenggara,Same Day,3,1,2022-06-10,Ontime
262556,285,2022-08-22,Ninja Xpress,Makassar,Tamalate,Same Day,1,2,2022-08-23,Ontime
630980,289,2022-06-20,POS Indonesia,Tangerang,Serpong Selatan,Reguler,2,2,2022-06-22,Ontime
230631,160,2022-11-08,SiCepat,Pekanbaru,Tenayan Raya,Express,4,3,2022-11-12,Ontime
470051,131,2023-03-23,J&T Express,Tangerang,Curug,Same Day,1,1,2023-03-24,Ontime
132912,184,2023-01-06,SiCepat,Malang,Lawang,Next Day,5,2,2023-01-11,Ontime
375394,255,2022-06-02,SiCepat,Bekasi,Bekasi Selatan,Express,1,2,2022-06-03,Ontime
880419,150,2022-06-19,Ninja Xpress,Malang,Pakis,Reguler,3,1,2022-06-22,Ontime
298885,280,2022-09-14,J&T Express,Padang,Padang Timur,Reguler,5,1,2022-09-19,Ontime
7886,273,2023-02-01,J&T Express,Bogor,Gunung Putri,Reguler,5,1,2023-02-06,Ontime
31717,222,2023-05-02,JNE,Bekasi,Jati Sampurna,Same Day,1,4,2023-05-03,Ontime
478327,194,2022-05-28,J&T Express,Bandung,Coblong,Express,3,3,2022-05-31,Ontime
110318,176,2023-04-13,POS Indonesia,Tangerang,Ciputat,Same Day,4,1,2023-04-17,Ontime
39236,295,2022-12-20,SiCepat,Bandar Lampung,Teluk Betung Selatan,Express,1,3,2022-12-21,Ontime
636732,251,2023-01-03,POS Indonesia,Bandar Lampung,Sukabumi,Reguler,5,3,2023-01-08,Ontime
791367,203,2022-11-17,Ninja Xpress,Batam,Lubuk Baja,Same Day,5,1,2022-11-22,Ontime
453739,231,2023-01-08,J&T Express,Malang,Klojen,Same Day,4,5,2023-01-12,Ontime
700515,132,2022-06-22,Ninja Xpress,Makassar,Makassar Utara,Reguler,1,4,2022-06-23,Ontime
57778,151,2022-08-21,POS Indonesia,Bekasi,Bekasi Jaya,Express,1,5,2022-08-22,Ontime
763970,183,2022-11-05,JNE,Bandar Lampung,Bumi Waras,Next Day,3,2,2022-11-08,Ontime
258272,198,2023-01-15,SiCepat,Bandung,Coblong,Next Day,1,3,2023-01-16,Ontime
433106,216,2022-08-11,POS Indonesia,Yogyakarta,Jetis,Same Day,4,5,2022-08-15,Ontime
643431,156,2023-01-22,J&T Express,Semarang,Gunungpati,Next Day,3,1,2023-01-25,Ontime
102123,289,2023-04-07,POS Indonesia,Jakarta,Kebayoran Baru,Same Day,2,3,2023-04-09,Ontime
692754,199,2023-04-28,JNE,Bogor,Gunung Putri,Same Day,5,4,2023-05-03,Ontime
444957,254,2023-04-07,POS Indonesia,Jakarta,Kebayoran Lama,Next Day,3,5,2023-04-10,Ontime
133506,191,2022-06-02,SiCepat,Tangerang,Cipondoh,Next Day,5,5,2022-06-07,Ontime
587700,276,2023-03-17,SiCepat,Palembang,Bukit Besar,Reguler,3,4,2023-03-20,Ontime
329454,262,2022-07-24,J&T Express,Surabaya,Kenjeran,Express,3,3,2022-07-27,Ontime
896097,251,2023-05-06,SiCepat,Bogor,Gunung Putri,Reguler,5,2,2023-05-11,Ontime
975303,114,2023-04-13,SiCepat,Tangerang,Benda,Next Day,5,2,2023-04-18,Ontime
120379,178,2023-04-30,J&T Express,Makassar,Tallo,Same Day,5,1,2023-05-05,Ontime
939077,268,2022-09-12,SiCepat,Bandung,Mandalajati,Same Day,1,4,2022-09-13,Ontime
438069,145,2022-12-06,J&T Express,Bekasi,Medan Satria,Reguler,1,2,2022-12-07,Ontime
838346,272,2023-04-06,JNE,Bekasi,Pondok Melati,Express,2,1,2023-04-08,Ontime
417172,136,2023-03-24,POS Indonesia,Pontianak,Pontianak Barat,Reguler,1,5,2023-03-25,Ontime
568174,184,2023-04-20,J&T Express,Bogor,Cigombong,Next Day,3,5,2023-04-23,Ontime
677123,194,2023-01-22,SiCepat,Jakarta,Ciracas,Reguler,3,2,2023-01-25,Ontime
861034,269,2022-12-21,SiCepat,Padang,Lubuk Kilangan,Reguler,5,1,2022-12-26,Ontime
957565,176,2022-08-26,J&T Express,Batam,Batu Aji,Express,5,3,2022-08-31,Ontime
472003,239,2023-01-28,JNE,Pekanbaru,Payung Sekaki,Express,3,5,2023-01-31,Ontime
917410,120,2022-06-26,POS Indonesia,Surakarta,Laweyan,Same Day,2,3,2022-06-28,Ontime
503391,262,2022-09-18,JNE,Surakarta,Jenawi,Express,5,1,2022-09-23,Ontime
978905,300,2023-04-20,JNE,Denpasar,Padangsambian Klod,Express,5,5,2023-04-25,Ontime
920892,212,2023-04-16,JNE,Semarang,Tugu Mulyo,Same Day,3,5,2023-04-19,Ontime
777738,292,2022-06-11,SiCepat,Bandung,Kiaracondong,Next Day,5,2,2022-06-16,Ontime
300107,292,2022-08-09,POS Indonesia,Bogor,Cigombong,Express,4,5,2022-08-13,Ontime
767038,170,2023-04-22,Ninja Xpress,Palembang,Ilir Timur Tiga,Next Day,4,1,2023-04-26,Ontime
872637,165,2022-11-13,POS Indonesia,Tangerang,Karang Tengah,Reguler,2,2,2022-11-15,Ontime
880412,212,2023-03-25,Ninja Xpress,Bandar Lampung,Tanjung Karang Pusat,Same Day,5,2,2023-03-30,Ontime
306317,185,2023-04-13,JNE,Surakarta,Jatipuro,Same Day,3,2,2023-04-16,Ontime
526636,135,2022-07-18,SiCepat,Malang,Sukun,Next Day,3,3,2022-07-21,Ontime
724764,165,2022-08-26,J&T Express,Yogyakarta,Pakualaman,Reguler,2,4,2022-08-28,Ontime
383430,155,2022-07-20,J&T Express,Denpasar,Padangsambian Klod,Reguler,5,2,2022-07-25,Ontime
184601,207,2023-01-05,POS Indonesia,Surakarta,Pasarsragen,Express,3,3,2023-01-08,Ontime
391760,178,2022-10-19,SiCepat,Jakarta,Makasar,Next Day,4,4,2022-10-23,Ontime
759369,273,2022-09-23,POS Indonesia,Depok,Tapos,Express,1,4,2022-09-24,Ontime
84166,276,2022-10-18,Ninja Xpress,Medan,Medan Area,Next Day,2,2,2022-10-20,Ontime
179053,175,2023-05-17,JNE,Padang,Padang Selatan,Next Day,1,4,2023-05-18,Ontime
869375,280,2022-06-19,SiCepat,Depok,Tapos,Same Day,4,1,2022-06-23,Ontime
605087,158,2023-05-22,POS Indonesia,Tangerang,Larangan,Express,3,1,2023-05-25,Ontime
697776,203,2023-01-09,J&T Express,Pontianak,Pontianak Kota,Reguler,2,2,2023-01-11,Ontime
340260,139,2022-12-17,J&T Express,Pekanbaru,Tampan,Next Day,1,5,2022-12-18,Ontime
334211,199,2022-06-24,J&T Express,Batam,Sagulung,Next Day,1,4,2022-06-25,Ontime
691322,128,2022-09-30,J&T Express,Pontianak,Pontianak Tenggara,Express,4,1,2022-10-04,Ontime
957127,217,2023-01-15,SiCepat,Batam,Nongsa,Next Day,2,1,2023-01-17,Ontime
159266,153,2022-07-05,J&T Express,Depok,Cilodong,Next Day,4,4,2022-07-09,Ontime
481345,236,2023-02-14,Ninja Xpress,Denpasar,Denpasar Utara,Express,3,1,2023-02-17,Ontime
360511,213,2022-09-27,SiCepat,Surabaya,Sukolilo,Reguler,2,3,2022-09-29,Ontime
504942,241,2023-01-02,JNE,Batam,Nongsa,Express,3,2,2023-01-05,Ontime
432835,224,2022-09-11,J&T Express,Makassar,Makassar City,Same Day,2,1,2022-09-13,Ontime
502860,199,2023-02-13,Ninja Xpress,Makassar,Bontoala,Same Day,5,4,2023-02-18,Ontime
993,150,2022-11-26,J&T Express,Surabaya,Pabean Cantian,Reguler,4,1,2022-11-30,Ontime
624783,184,2022-07-21,Ninja Xpress,Yogyakarta,Ngampilan,Reguler,2,5,2022-07-23,Ontime
682735,143,2023-01-17,POS Indonesia,Denpasar,Jimbaran,Next Day,4,5,2023-01-21,Ontime
159138,199,2023-04-29,POS Indonesia,Makassar,Ujung Pandang,Next Day,2,1,2023-05-01,Ontime
109429,195,2022-10-20,JNE,Denpasar,Denpasar Tengah,Reguler,5,4,2022-10-25,Ontime
327495,294,2022-08-28,Ninja Xpress,Jakarta,Kebayoran Lama,Express,5,3,2022-09-02,Ontime
391031,161,2022-12-09,Ninja Xpress,Yogyakarta,Tegalrejo,Express,2,4,2022-12-11,Ontime
246596,115,2023-02-15,JNE,Batam,Sekupang,Same Day,3,4,2023-02-18,Ontime
695010,231,2022-06-03,Ninja Xpress,Medan,Medan Maimun,Same Day,2,2,2022-06-05,Ontime
73859,251,2022-06-01,POS Indonesia,Depok,Beji,Next Day,4,4,2022-06-05,Ontime
237001,200,2023-04-30,SiCepat,Denpasar,Kerobokan,Same Day,3,1,2023-05-03,Ontime
10960,130,2022-09-25,SiCepat,Semarang,Candisari,Next Day,3,4,2022-09-28,Ontime
496666,277,2023-01-21,Ninja Xpress,Depok,Beji,Next Day,1,2,2023-01-22,Ontime
707018,188,2023-03-08,JNE,Makassar,Ujung Pandang,Reguler,2,5,2023-03-10,Ontime
659494,194,2023-03-24,SiCepat,Jakarta,Kemayoran,Reguler,1,2,2023-03-25,Ontime
712479,287,2022-10-09,JNE,Pontianak,Pontianak Kota,Next Day,4,5,2022-10-13,Ontime
133520,159,2022-09-11,J&T Express,Denpasar,Pecatu,Same Day,3,5,2022-09-14,Ontime
96103,171,2023-04-10,J&T Express,Bandar Lampung,Sukabumi,Express,4,2,2023-04-14,Ontime
55887,176,2022-08-11,JNE,Makassar,Bonto,Same Day,4,5,2022-08-15,Ontime
449515,123,2023-01-30,J&T Express,Palembang,Seberang Ulu II,Same Day,2,2,2023-02-01,Ontime
60427,198,2022-06-03,SiCepat,Makassar,Makassar Utara,Express,1,3,2022-06-04,Ontime
800783,187,2022-10-20,Ninja Xpress,Pontianak,Pontianak Kota,Next Day,5,3,2022-10-25,Ontime
509076,281,2023-02-19,JNE,Medan,Medan Tuntungan,Next Day,1,4,2023-02-20,Ontime
817869,159,2022-05-30,JNE,Medan,Medan Denai,Same Day,2,3,2022-06-01,Ontime
568355,130,2023-04-02,Ninja Xpress,Pontianak,Pontianak Kota,Express,3,5,2023-04-05,Ontime
648882,253,2023-01-09,SiCepat,Tangerang,Pagedangan,Next Day,5,3,2023-01-14,Ontime
970093,161,2022-07-29,POS Indonesia,Malang,Kedungkandang,Express,1,3,2022-07-30,Ontime
374170,129,2022-12-29,POS Indonesia,Bandar Lampung,Sukabumi,Reguler,3,4,2023-01-01,Ontime
288084,245,2023-03-31,J&T Express,Bogor,Babakan Madang,Same Day,4,5,2023-04-04,Ontime
613077,115,2022-09-05,J&T Express,Medan,Medan Helvetia,Reguler,1,4,2022-09-06,Ontime
109438,125,2022-07-24,SiCepat,Malang,Turen,Same Day,2,4,2022-07-26,Ontime
491026,180,2022-06-23,POS Indonesia,Bandung,Cidadap,Same Day,2,3,2022-06-25,Ontime
122106,117,2022-10-24,JNE,Malang,Ngajung,Same Day,1,2,2022-10-25,Ontime
929534,195,2022-07-25,JNE,Makassar,Tamalate,Express,2,1,2022-07-27,Ontime
795890,260,2023-01-17,POS Indonesia,Surakarta,Jatipuro,Next Day,2,2,2023-01-19,Ontime
599181,265,2022-10-15,POS Indonesia,Depok,Cilodong,Same Day,5,3,2022-10-20,Ontime
768981,174,2022-09-10,POS Indonesia,Bandung,Cibiru,Reguler,1,5,2022-09-11,Ontime
585445,264,2022-08-07,J&T Express,Bandar Lampung,Tanjung Karang Timur,Reguler,1,5,2022-08-08,Ontime
183777,197,2022-08-18,POS Indonesia,Surakarta,Batuwarno,Express,4,1,2022-08-22,Ontime
605715,232,2022-08-11,SiCepat,Surabaya,Wiyung,Next Day,1,4,2022-08-12,Ontime
420182,152,2022-11-05,JNE,Semarang,Gajahmungkur,Express,5,3,2022-11-10,Ontime
393124,276,2022-12-11,JNE,Depok,Tapos,Same Day,5,4,2022-12-16,Ontime
953758,165,2023-02-27,SiCepat,Yogyakarta,Kraton,Next Day,3,5,2023-03-02,Ontime
662714,252,2023-01-22,POS Indonesia,Surabaya,Semampir,Same Day,1,1,2023-01-23,Ontime
527828,125,2022-11-18,JNE,Surabaya,Wiyung,Express,5,1,2022-11-23,Ontime
483172,135,2022-08-11,JNE,Denpasar,Denpasar Barat,Reguler,2,4,2022-08-13,Ontime
697710,235,2022-06-05,J&T Express,Palembang,Bukit Kecil,Next Day,5,3,2022-06-10,Ontime
794501,183,2023-04-15,SiCepat,Semarang,Candisari,Next Day,5,3,2023-04-20,Ontime
484994,275,2023-01-09,SiCepat,Padang,Lubuk Begalung,Reguler,2,3,2023-01-11,Ontime
630640,262,2023-01-21,POS Indonesia,Semarang,Mijen,Same Day,2,4,2023-01-23,Ontime
462019,203,2023-05-11,JNE,Malang,Bululawang,Same Day,5,1,2023-05-16,Ontime
116209,293,2022-09-11,POS Indonesia,Bandar Lampung,Rajabasa,Reguler,4,5,2022-09-15,Ontime
597577,263,2022-11-26,J&T Express,Malang,Ngajung,Reguler,3,5,2022-11-29,Ontime
306264,271,2023-01-17,Ninja Xpress,Malang,Blimbing,Express,1,1,2023-01-18,Ontime
220144,297,2023-03-23,J&T Express,Surakarta,Jenawi,Reguler,2,5,2023-03-25,Ontime
425969,283,2023-01-14,J&T Express,Malang,Kedungkandang,Express,4,4,2023-01-18,Ontime
831180,134,2022-06-29,JNE,Tangerang,Kronjo,Reguler,4,4,2022-07-03,Ontime
296299,181,2023-05-06,Ninja Xpress,Bandung,Bojongloa Kaler,Express,1,2,2023-05-07,Ontime
495866,284,2022-10-14,JNE,Pekanbaru,Tampan,Same Day,4,3,2022-10-18,Ontime
400457,158,2023-05-16,JNE,Palembang,Seberang Ulu I,Next Day,1,4,2023-05-17,Ontime
907286,113,2023-02-12,POS Indonesia,Bekasi,Mustika Jaya,Next Day,5,4,2023-02-17,Ontime
576199,228,2022-07-07,POS Indonesia,Palembang,Ilir Timur I,Express,2,1,2022-07-09,Ontime
991586,285,2022-11-16,JNE,Padang,Padang Timur,Same Day,4,1,2022-11-20,Ontime
956383,176,2022-06-19,JNE,Malang,Klojen,Next Day,4,5,2022-06-23,Ontime
320795,276,2022-07-05,POS Indonesia,Surakarta,Jebres,Express,3,1,2022-07-08,Ontime
880012,206,2023-01-16,Ninja Xpress,Bekasi,Bekasi Selatan,Next Day,3,4,2023-01-19,Ontime
320353,136,2022-06-21,POS Indonesia,Pekanbaru,Sail,Express,3,2,2022-06-24,Ontime
216474,257,2023-03-01,POS Indonesia,Malang,Sukun,Express,1,4,2023-03-02,Ontime
280551,287,2022-10-29,JNE,Makassar,Tallo,Express,2,3,2022-10-31,Ontime
283568,256,2023-01-31,J&T Express,Surakarta,Banyudono,Express,1,3,2023-02-01,Ontime
234479,256,2023-05-11,SiCepat,Bandar Lampung,Rajabasa,Next Day,4,5,2023-05-15,Ontime
691985,196,2022-09-27,J&T Express,Padang,Lubuk Kilangan,Reguler,4,2,2022-10-01,Ontime
266683,167,2023-01-01,Ninja Xpress,Padang,Kuranji,Express,5,1,2023-01-06,Ontime
359842,280,2023-01-09,SiCepat,Padang,Pauh,Express,1,5,2023-01-10,Ontime
271476,177,2022-12-12,SiCepat,Surakarta,Laweyan,Reguler,1,4,2022-12-13,Ontime
245194,252,2022-05-30,SiCepat,Surakarta,Jatipuro,Express,4,3,2022-06-03,Ontime
321455,177,2023-01-02,J&T Express,Bandar Lampung,Tanjung Karang Timur,Same Day,4,3,2023-01-06,Ontime
99668,215,2022-12-04,Ninja Xpress,Batam,Sei Beduk,Same Day,2,2,2022-12-06,Ontime
640220,298,2023-05-08,JNE,Malang,Blimbing,Express,2,2,2023-05-10,Ontime
760391,148,2022-08-26,POS Indonesia,Depok,Mekarsari,Reguler,4,1,2022-08-30,Ontime
756526,251,2023-01-30,JNE,Jakarta,Makasar,Next Day,3,4,2023-02-02,Ontime
925731,140,2023-03-21,JNE,Tangerang,Kronjo,Same Day,4,3,2023-03-25,Ontime
981099,159,2023-04-08,J&T Express,Palembang,Bukit Kecil,Express,1,3,2023-04-09,Ontime
410042,147,2022-08-28,POS Indonesia,Jakarta,Tebet,Express,1,3,2022-08-29,Ontime
714436,156,2023-01-13,Ninja Xpress,Tangerang,Benda,Next Day,4,4,2023-01-17,Ontime
805495,120,2022-06-10,Ninja Xpress,Pontianak,Pontianak Timur,Next Day,3,3,2022-06-13,Ontime
572629,185,2023-03-08,JNE,Jakarta,Menteng,Reguler,5,4,2023-03-13,Ontime
101614,204,2023-01-24,SiCepat,Jakarta,Pasar Rebo,Reguler,2,5,2023-01-26,Ontime
632803,249,2023-01-14,SiCepat,Pekanbaru,Tenayan Raya,Same Day,2,4,2023-01-16,Ontime
837986,113,2023-04-13,JNE,Yogyakarta,Prawirotaman,Next Day,2,3,2023-04-15,Ontime
305895,169,2023-05-21,JNE,Jakarta,Pasar Rebo,Same Day,3,5,2023-05-24,Ontime
472022,116,2023-04-26,JNE,Yogyakarta,Umbulharjo,Next Day,1,4,2023-04-27,Ontime
421121,228,2023-01-06,JNE,Jakarta,Makasar,Express,3,4,2023-01-09,Ontime
444172,175,2023-05-14,SiCepat,Yogyakarta,Kotagede,Next Day,4,2,2023-05-18,Ontime
625580,212,2023-04-04,Ninja Xpress,Bogor,Leuwiliang,Next Day,1,4,2023-04-05,Ontime
751183,197,2023-03-10,J&T Express,Tangerang,Benda,Same Day,2,3,2023-03-12,Ontime
506337,183,2022-08-17,JNE,Padang,Kuranji,Next Day,1,5,2022-08-18,Ontime
995913,156,2023-04-14,POS Indonesia,Yogyakarta,Kotagede,Express,3,2,2023-04-17,Ontime
64262,273,2022-07-17,JNE,Padang,Kuranji,Next Day,3,5,2022-07-20,Ontime
582170,286,2022-06-14,J&T Express,Malang,Lowokwaru,Reguler,3,4,2022-06-17,Ontime
275586,138,2022-10-06,JNE,Malang,Klojen,Same Day,4,5,2022-10-10,Ontime
562875,173,2023-04-26,J&T Express,Bekasi,Bekasi Selatan,Same Day,3,3,2023-04-29,Ontime
229889,203,2023-04-29,Ninja Xpress,Surakarta,Banjarsari,Next Day,1,2,2023-04-30,Ontime
94859,252,2023-04-06,JNE,Jakarta,Gambir,Next Day,2,2,2023-04-08,Ontime
89235,230,2023-05-07,Ninja Xpress,Bandung,Bojongloa Kaler,Reguler,1,1,2023-05-08,Ontime
446661,280,2022-08-11,POS Indonesia,Jakarta,Cipayung,Express,5,2,2022-08-16,Ontime
238078,116,2022-08-23,SiCepat,Padang,Bungus Teluk Kabung,Same Day,3,2,2022-08-26,Ontime
28970,129,2022-12-06,SiCepat,Denpasar,Denpasar Barat,Express,5,5,2022-12-11,Ontime
284205,266,2023-04-24,JNE,Denpasar,Benoa,Reguler,3,2,2023-04-27,Ontime
886661,251,2022-10-08,JNE,Malang,Turen,Express,4,1,2022-10-12,Ontime
320681,254,2022-12-07,POS Indonesia,Surakarta,Pasarsragen,Reguler,4,5,2022-12-11,Ontime
608406,137,2023-01-12,Ninja Xpress,Padang,Lubuk Kilangan,Reguler,1,2,2023-01-13,Ontime
931298,259,2022-05-28,POS Indonesia,Medan,Medan Sunggal,Reguler,1,2,2022-05-29,Ontime
777626,267,2022-07-16,SiCepat,Makassar,Batu,Reguler,2,5,2022-07-18,Ontime
776424,143,2022-08-03,J&T Express,Medan,Medan Marelan,Same Day,2,3,2022-08-05,Ontime
832696,220,2023-01-05,SiCepat,Depok,Cilodong,Reguler,3,4,2023-01-08,Ontime
831922,192,2022-09-02,Ninja Xpress,Batam,Galang,Reguler,3,3,2022-09-05,Ontime
785603,128,2022-12-19,J&T Express,Bogor,Tanah Sereal,Same Day,2,5,2022-12-21,Ontime
891063,143,2022-06-12,SiCepat,Surabaya,Tegalsari,Reguler,2,2,2022-06-14,Ontime
496877,190,2022-06-13,JNE,Bandar Lampung,Rajabasa,Express,1,3,2022-06-14,Ontime
791800,138,2023-01-23,SiCepat,Surakarta,Serengan,Same Day,4,4,2023-01-27,Ontime
224350,215,2022-12-14,SiCepat,Yogyakarta,Pakualaman,Same Day,4,1,2022-12-18,Ontime
355059,194,2023-05-20,SiCepat,Jakarta,Cempaka Putih,Next Day,4,4,2023-05-24,Ontime
921884,259,2023-05-05,SiCepat,Denpasar,Padangsambian Klod,Reguler,2,1,2023-05-07,Ontime
809611,152,2022-12-04,Ninja Xpress,Surabaya,Sambikerep,Next Day,5,2,2022-12-09,Ontime
333369,141,2023-01-25,J&T Express,Palembang,Seberang Ulu II,Next Day,4,5,2023-01-29,Ontime
433064,218,2022-05-28,Ninja Xpress,Bandung,Mandalajati,Same Day,1,1,2022-05-29,Ontime
94148,233,2023-03-19,JNE,Medan,Medan Johor,Reguler,1,5,2023-03-20,Ontime
112164,173,2023-01-22,J&T Express,Surakarta,Karanganyar,Same Day,2,2,2023-01-24,Ontime
411130,228,2023-01-12,JNE,Bogor,Nanggung,Same Day,1,5,2023-01-13,Ontime
133241,219,2022-12-23,Ninja Xpress,Batam,Galang,Reguler,3,3,2022-12-26,Ontime
93155,240,2023-03-26,J&T Express,Bandar Lampung,Langkapura,Express,3,3,2023-03-29,Ontime
974080,245,2022-12-04,JNE,Makassar,Batu,Next Day,4,5,2022-12-08,Ontime
212470,118,2023-05-06,POS Indonesia,Batam,Bengkong,Next Day,4,1,2023-05-10,Ontime
540395,213,2023-04-08,Ninja Xpress,Batam,Batam Kota,Reguler,5,5,2023-04-13,Ontime
306083,231,2023-01-08,POS Indonesia,Palembang,Ilir Timur II,Reguler,3,1,2023-01-11,Ontime
70511,216,2022-12-07,JNE,Bandung,Lengkong,Next Day,5,3,2022-12-12,Ontime
891375,196,2023-01-10,SiCepat,Bekasi,Bekasi Utara,Reguler,5,4,2023-01-15,Ontime
440316,210,2023-02-09,POS Indonesia,Batam,Sei Beduk,Next Day,1,5,2023-02-10,Ontime
323202,121,2023-02-10,Ninja Xpress,Pontianak,Pontianak Utara,Reguler,4,4,2023-02-14,Ontime
339191,272,2023-04-10,POS Indonesia,Padang,Pauh,Express,3,2,2023-04-13,Ontime
974268,218,2023-05-19,JNE,Tangerang,Serpong,Express,5,4,2023-05-24,Ontime
664678,285,2022-10-19,J&T Express,Bekasi,Bekasi Barat,Same Day,3,1,2022-10-22,Ontime
485100,293,2022-06-02,JNE,Semarang,Mijen,Express,3,5,2022-06-05,Ontime
63377,205,2022-12-18,JNE,Pontianak,Pontianak Barat,Same Day,4,5,2022-12-22,Ontime
228725,277,2023-02-10,JNE,Palembang,Ilir Timur II,Express,5,3,2023-02-15,Ontime
693510,122,2022-07-04,POS Indonesia,Bogor,Gunung Putri,Reguler,4,3,2022-07-08,Ontime
604154,261,2022-09-13,Ninja Xpress,Semarang,Semarang Utara,Same Day,3,5,2022-09-16,Ontime
621452,164,2023-01-07,J&T Express,Tangerang,Ciledug,Next Day,1,5,2023-01-08,Ontime
897471,115,2022-12-17,JNE,Pekanbaru,Rumbai,Reguler,2,1,2022-12-19,Ontime
445953,247,2022-06-20,JNE,Pekanbaru,Rumbai,Reguler,2,5,2022-06-22,Ontime
619304,283,2022-09-19,POS Indonesia,Padang,Nanggalo,Same Day,2,2,2022-09-21,Ontime
615878,195,2022-09-11,POS Indonesia,Batam,Galang,Reguler,5,2,2022-09-16,Ontime
14517,242,2022-06-14,JNE,Pontianak,Pontianak Selatan,Reguler,3,2,2022-06-17,Ontime
320178,146,2023-02-19,J&T Express,Tangerang,Cipondoh,Express,4,3,2023-02-23,Ontime
920470,255,2023-03-23,SiCepat,Semarang,Tembalang,Next Day,4,4,2023-03-27,Ontime
